"obv"	"datetime"	"temp"	"date"	"time"	"datetimew"
"92"	1300	"6/10/15 22:45"	29.74	"6/10/15"	"22:45"	2015-06-10 22:45:00
"93"	1301	"6/10/15 23:00"	29.715	"6/10/15"	"23:00"	2015-06-10 23:00:00
"94"	1302	"6/10/15 23:15"	29.765	"6/10/15"	"23:15"	2015-06-10 23:15:00
"95"	1303	"6/10/15 23:30"	29.815	"6/10/15"	"23:30"	2015-06-10 23:30:00
"96"	1304	"6/10/15 23:45"	29.815	"6/10/15"	"23:45"	2015-06-10 23:45:00
"97"	1305	"6/11/15 0:00"	29.715	"6/11/15"	"0:00"	2015-06-11 00:00:00
"98"	1306	"6/11/15 0:15"	29.715	"6/11/15"	"0:15"	2015-06-11 00:15:00
"99"	1307	"6/11/15 0:30"	29.815	"6/11/15"	"0:30"	2015-06-11 00:30:00
"100"	1308	"6/11/15 0:45"	29.765	"6/11/15"	"0:45"	2015-06-11 00:45:00
"101"	1309	"6/11/15 1:00"	29.815	"6/11/15"	"1:00"	2015-06-11 01:00:00
"102"	1310	"6/11/15 1:15"	29.765	"6/11/15"	"1:15"	2015-06-11 01:15:00
"103"	1311	"6/11/15 1:30"	29.69	"6/11/15"	"1:30"	2015-06-11 01:30:00
"104"	1312	"6/11/15 1:45"	29.665	"6/11/15"	"1:45"	2015-06-11 01:45:00
"105"	1313	"6/11/15 2:00"	29.665	"6/11/15"	"2:00"	2015-06-11 02:00:00
"106"	1314	"6/11/15 2:15"	29.64	"6/11/15"	"2:15"	2015-06-11 02:15:00
"107"	1315	"6/11/15 2:30"	29.615	"6/11/15"	"2:30"	2015-06-11 02:30:00
"108"	1316	"6/11/15 2:45"	29.665	"6/11/15"	"2:45"	2015-06-11 02:45:00
"109"	1317	"6/11/15 3:00"	29.69	"6/11/15"	"3:00"	2015-06-11 03:00:00
"110"	1318	"6/11/15 3:15"	29.64	"6/11/15"	"3:15"	2015-06-11 03:15:00
"111"	1319	"6/11/15 3:30"	29.64	"6/11/15"	"3:30"	2015-06-11 03:30:00
"112"	1320	"6/11/15 3:45"	29.64	"6/11/15"	"3:45"	2015-06-11 03:45:00
"113"	1321	"6/11/15 4:00"	29.615	"6/11/15"	"4:00"	2015-06-11 04:00:00
"114"	1322	"6/11/15 4:15"	29.615	"6/11/15"	"4:15"	2015-06-11 04:15:00
"115"	1323	"6/11/15 4:30"	29.64	"6/11/15"	"4:30"	2015-06-11 04:30:00
"116"	1324	"6/11/15 4:45"	29.615	"6/11/15"	"4:45"	2015-06-11 04:45:00
"117"	1325	"6/11/15 5:00"	29.615	"6/11/15"	"5:00"	2015-06-11 05:00:00
"118"	1326	"6/11/15 5:15"	29.615	"6/11/15"	"5:15"	2015-06-11 05:15:00
"119"	1327	"6/11/15 5:30"	29.59	"6/11/15"	"5:30"	2015-06-11 05:30:00
"120"	1328	"6/11/15 5:45"	29.59	"6/11/15"	"5:45"	2015-06-11 05:45:00
"121"	1329	"6/11/15 6:00"	29.64	"6/11/15"	"6:00"	2015-06-11 06:00:00
"122"	1330	"6/11/15 6:15"	29.665	"6/11/15"	"6:15"	2015-06-11 06:15:00
"123"	1331	"6/11/15 6:30"	29.665	"6/11/15"	"6:30"	2015-06-11 06:30:00
"124"	1332	"6/11/15 6:45"	29.665	"6/11/15"	"6:45"	2015-06-11 06:45:00
"125"	1333	"6/11/15 7:00"	29.665	"6/11/15"	"7:00"	2015-06-11 07:00:00
"126"	1334	"6/11/15 7:15"	29.69	"6/11/15"	"7:15"	2015-06-11 07:15:00
"127"	1335	"6/11/15 7:30"	29.69	"6/11/15"	"7:30"	2015-06-11 07:30:00
"128"	1336	"6/11/15 7:45"	29.665	"6/11/15"	"7:45"	2015-06-11 07:45:00
"129"	1337	"6/11/15 8:00"	29.69	"6/11/15"	"8:00"	2015-06-11 08:00:00
"130"	1338	"6/11/15 8:15"	29.69	"6/11/15"	"8:15"	2015-06-11 08:15:00
"131"	1339	"6/11/15 8:30"	29.665	"6/11/15"	"8:30"	2015-06-11 08:30:00
"132"	1340	"6/11/15 8:45"	29.69	"6/11/15"	"8:45"	2015-06-11 08:45:00
"133"	1341	"6/11/15 9:00"	29.74	"6/11/15"	"9:00"	2015-06-11 09:00:00
"134"	1342	"6/11/15 9:15"	29.74	"6/11/15"	"9:15"	2015-06-11 09:15:00
"135"	1343	"6/11/15 9:30"	29.74	"6/11/15"	"9:30"	2015-06-11 09:30:00
"136"	1344	"6/11/15 9:45"	29.69	"6/11/15"	"9:45"	2015-06-11 09:45:00
"137"	1345	"6/11/15 10:00"	29.74	"6/11/15"	"10:00"	2015-06-11 10:00:00
"138"	1346	"6/11/15 10:15"	29.765	"6/11/15"	"10:15"	2015-06-11 10:15:00
"139"	1347	"6/11/15 10:30"	29.74	"6/11/15"	"10:30"	2015-06-11 10:30:00
"140"	1348	"6/11/15 10:45"	29.815	"6/11/15"	"10:45"	2015-06-11 10:45:00
"141"	1349	"6/11/15 11:00"	29.89	"6/11/15"	"11:00"	2015-06-11 11:00:00
"142"	1350	"6/11/15 11:15"	29.865	"6/11/15"	"11:15"	2015-06-11 11:15:00
"143"	1351	"6/11/15 11:30"	29.865	"6/11/15"	"11:30"	2015-06-11 11:30:00
"144"	1352	"6/11/15 11:45"	29.916	"6/11/15"	"11:45"	2015-06-11 11:45:00
"145"	1353	"6/11/15 12:00"	30.016	"6/11/15"	"12:00"	2015-06-11 12:00:00
"146"	1354	"6/11/15 12:15"	29.941	"6/11/15"	"12:15"	2015-06-11 12:15:00
"147"	1355	"6/11/15 12:30"	30.016	"6/11/15"	"12:30"	2015-06-11 12:30:00
"148"	1356	"6/11/15 12:45"	29.916	"6/11/15"	"12:45"	2015-06-11 12:45:00
"149"	1357	"6/11/15 13:00"	29.991	"6/11/15"	"13:00"	2015-06-11 13:00:00
