"obv"	"datetime"	"temp"	"date"	"time"	"datetimew"
"129"	1062	"6/11/15 8:05"	29.365	"6/11/15"	"8:05"	2015-06-11 08:05:00
"130"	1063	"6/11/15 8:20"	29.414	"6/11/15"	"8:20"	2015-06-11 08:20:00
"131"	1064	"6/11/15 8:35"	29.414	"6/11/15"	"8:35"	2015-06-11 08:35:00
"132"	1065	"6/11/15 8:50"	29.515	"6/11/15"	"8:50"	2015-06-11 08:50:00
"133"	1066	"6/11/15 9:05"	29.615	"6/11/15"	"9:05"	2015-06-11 09:05:00
"134"	1067	"6/11/15 9:20"	29.715	"6/11/15"	"9:20"	2015-06-11 09:20:00
"135"	1068	"6/11/15 9:35"	29.79	"6/11/15"	"9:35"	2015-06-11 09:35:00
"136"	1069	"6/11/15 9:50"	29.865	"6/11/15"	"9:50"	2015-06-11 09:50:00
"137"	1070	"6/11/15 10:05"	29.966	"6/11/15"	"10:05"	2015-06-11 10:05:00
"138"	1071	"6/11/15 10:20"	29.966	"6/11/15"	"10:20"	2015-06-11 10:20:00
"139"	1072	"6/11/15 10:35"	30.016	"6/11/15"	"10:35"	2015-06-11 10:35:00
"140"	1073	"6/11/15 10:50"	30.091	"6/11/15"	"10:50"	2015-06-11 10:50:00
"141"	1074	"6/11/15 11:05"	30.142	"6/11/15"	"11:05"	2015-06-11 11:05:00
"142"	1075	"6/11/15 11:20"	30.091	"6/11/15"	"11:20"	2015-06-11 11:20:00
"143"	1076	"6/11/15 11:35"	30.217	"6/11/15"	"11:35"	2015-06-11 11:35:00
"144"	1077	"6/11/15 11:50"	30.142	"6/11/15"	"11:50"	2015-06-11 11:50:00
"145"	1078	"6/11/15 12:05"	30.167	"6/11/15"	"12:05"	2015-06-11 12:05:00
"146"	1079	"6/11/15 12:20"	30.192	"6/11/15"	"12:20"	2015-06-11 12:20:00
"147"	1080	"6/11/15 12:35"	30.217	"6/11/15"	"12:35"	2015-06-11 12:35:00
"148"	1081	"6/11/15 12:50"	30.217	"6/11/15"	"12:50"	2015-06-11 12:50:00
"149"	1082	"6/11/15 13:05"	30.268	"6/11/15"	"13:05"	2015-06-11 13:05:00
"150"	1083	"6/11/15 13:20"	30.369	"6/11/15"	"13:20"	2015-06-11 13:20:00
"151"	1084	"6/11/15 13:35"	30.469	"6/11/15"	"13:35"	2015-06-11 13:35:00
"152"	1085	"6/11/15 13:50"	30.419	"6/11/15"	"13:50"	2015-06-11 13:50:00
"153"	1086	"6/11/15 14:05"	30.444	"6/11/15"	"14:05"	2015-06-11 14:05:00
"154"	1087	"6/11/15 14:20"	30.419	"6/11/15"	"14:20"	2015-06-11 14:20:00
"155"	1088	"6/11/15 14:35"	30.394	"6/11/15"	"14:35"	2015-06-11 14:35:00
"156"	1089	"6/11/15 14:50"	30.369	"6/11/15"	"14:50"	2015-06-11 14:50:00
"157"	1090	"6/11/15 15:05"	30.318	"6/11/15"	"15:05"	2015-06-11 15:05:00
"158"	1091	"6/11/15 15:20"	30.343	"6/11/15"	"15:20"	2015-06-11 15:20:00
"159"	1092	"6/11/15 15:35"	30.369	"6/11/15"	"15:35"	2015-06-11 15:35:00
"160"	1093	"6/11/15 15:50"	30.343	"6/11/15"	"15:50"	2015-06-11 15:50:00
"161"	1094	"6/11/15 16:05"	30.369	"6/11/15"	"16:05"	2015-06-11 16:05:00
"162"	1095	"6/11/15 16:20"	30.343	"6/11/15"	"16:20"	2015-06-11 16:20:00
"163"	1096	"6/11/15 16:35"	30.369	"6/11/15"	"16:35"	2015-06-11 16:35:00
"164"	1097	"6/11/15 16:50"	30.343	"6/11/15"	"16:50"	2015-06-11 16:50:00
"165"	1098	"6/11/15 17:05"	30.318	"6/11/15"	"17:05"	2015-06-11 17:05:00
"166"	1099	"6/11/15 17:20"	30.293	"6/11/15"	"17:20"	2015-06-11 17:20:00
"167"	1100	"6/11/15 17:35"	30.268	"6/11/15"	"17:35"	2015-06-11 17:35:00
"168"	1101	"6/11/15 17:50"	30.217	"6/11/15"	"17:50"	2015-06-11 17:50:00
"169"	1102	"6/11/15 18:05"	30.217	"6/11/15"	"18:05"	2015-06-11 18:05:00
"170"	1103	"6/11/15 18:20"	30.217	"6/11/15"	"18:20"	2015-06-11 18:20:00
"171"	1104	"6/11/15 18:35"	30.167	"6/11/15"	"18:35"	2015-06-11 18:35:00
"172"	1105	"6/11/15 18:50"	30.142	"6/11/15"	"18:50"	2015-06-11 18:50:00
"173"	1106	"6/11/15 19:05"	30.091	"6/11/15"	"19:05"	2015-06-11 19:05:00
"174"	1107	"6/11/15 19:20"	30.066	"6/11/15"	"19:20"	2015-06-11 19:20:00
"175"	1108	"6/11/15 19:35"	30.041	"6/11/15"	"19:35"	2015-06-11 19:35:00
"176"	1109	"6/11/15 19:50"	29.966	"6/11/15"	"19:50"	2015-06-11 19:50:00
"177"	1110	"6/11/15 20:05"	29.966	"6/11/15"	"20:05"	2015-06-11 20:05:00
"178"	1111	"6/11/15 20:20"	29.991	"6/11/15"	"20:20"	2015-06-11 20:20:00
"179"	1112	"6/11/15 20:35"	29.966	"6/11/15"	"20:35"	2015-06-11 20:35:00
"180"	1113	"6/11/15 20:50"	29.991	"6/11/15"	"20:50"	2015-06-11 20:50:00
"181"	1114	"6/11/15 21:05"	29.941	"6/11/15"	"21:05"	2015-06-11 21:05:00
"182"	1115	"6/11/15 21:20"	29.916	"6/11/15"	"21:20"	2015-06-11 21:20:00
"183"	1116	"6/11/15 21:35"	29.916	"6/11/15"	"21:35"	2015-06-11 21:35:00
"184"	1117	"6/11/15 21:50"	29.815	"6/11/15"	"21:50"	2015-06-11 21:50:00
"185"	1118	"6/11/15 22:05"	29.765	"6/11/15"	"22:05"	2015-06-11 22:05:00
"186"	1119	"6/11/15 22:20"	29.79	"6/11/15"	"22:20"	2015-06-11 22:20:00
"187"	1120	"6/11/15 22:35"	29.79	"6/11/15"	"22:35"	2015-06-11 22:35:00
"188"	1121	"6/11/15 22:50"	29.74	"6/11/15"	"22:50"	2015-06-11 22:50:00
"189"	1122	"6/11/15 23:05"	29.565	"6/11/15"	"23:05"	2015-06-11 23:05:00
"190"	1123	"6/11/15 23:20"	29.49	"6/11/15"	"23:20"	2015-06-11 23:20:00
