"obv"	"datetime"	"temp"	"datetimew"
"6776"	7420	"8/19/15 13:45"	28.891	2015-08-19 13:45:00
"6777"	7421	"8/19/15 14:00"	28.816	2015-08-19 14:00:00
"6778"	7422	"8/19/15 14:15"	28.717	2015-08-19 14:15:00
"6779"	7423	"8/19/15 14:30"	28.692	2015-08-19 14:30:00
"6780"	7424	"8/19/15 14:45"	28.891	2015-08-19 14:45:00
"6781"	7425	"8/19/15 15:00"	28.866	2015-08-19 15:00:00
"6782"	7426	"8/19/15 15:15"	28.866	2015-08-19 15:15:00
"6783"	7427	"8/19/15 15:30"	28.742	2015-08-19 15:30:00
"6784"	7428	"8/19/15 15:45"	28.717	2015-08-19 15:45:00
"6785"	7429	"8/19/15 16:00"	28.766	2015-08-19 16:00:00
"6786"	7430	"8/19/15 16:15"	28.791	2015-08-19 16:15:00
"6787"	7431	"8/19/15 16:30"	28.766	2015-08-19 16:30:00
"6788"	7432	"8/19/15 16:45"	28.791	2015-08-19 16:45:00
"6789"	7433	"8/19/15 17:00"	28.766	2015-08-19 17:00:00
"6790"	7434	"8/19/15 17:15"	28.717	2015-08-19 17:15:00
"6791"	7435	"8/19/15 17:30"	28.617	2015-08-19 17:30:00
"6792"	7436	"8/19/15 17:45"	28.593	2015-08-19 17:45:00
"6793"	7437	"8/19/15 18:00"	28.568	2015-08-19 18:00:00
"6794"	7438	"8/19/15 18:15"	28.543	2015-08-19 18:15:00
"6795"	7439	"8/19/15 18:30"	28.518	2015-08-19 18:30:00
"6796"	7440	"8/19/15 18:45"	28.518	2015-08-19 18:45:00
"6797"	7441	"8/19/15 19:00"	28.518	2015-08-19 19:00:00
"6798"	7442	"8/19/15 19:15"	28.518	2015-08-19 19:15:00
"6799"	7443	"8/19/15 19:30"	28.518	2015-08-19 19:30:00
"6800"	7444	"8/19/15 19:45"	28.518	2015-08-19 19:45:00
"6801"	7445	"8/19/15 20:00"	28.518	2015-08-19 20:00:00
"6802"	7446	"8/19/15 20:15"	28.518	2015-08-19 20:15:00
"6803"	7447	"8/19/15 20:30"	28.543	2015-08-19 20:30:00
"6804"	7448	"8/19/15 20:45"	28.543	2015-08-19 20:45:00
"6805"	7449	"8/19/15 21:00"	28.543	2015-08-19 21:00:00
"6806"	7450	"8/19/15 21:15"	28.543	2015-08-19 21:15:00
"6807"	7451	"8/19/15 21:30"	28.543	2015-08-19 21:30:00
"6808"	7452	"8/19/15 21:45"	28.568	2015-08-19 21:45:00
"6809"	7453	"8/19/15 22:00"	28.568	2015-08-19 22:00:00
"6810"	7454	"8/19/15 22:15"	28.568	2015-08-19 22:15:00
"6811"	7455	"8/19/15 22:30"	28.568	2015-08-19 22:30:00
"6812"	7456	"8/19/15 22:45"	28.568	2015-08-19 22:45:00
"6813"	7457	"8/19/15 23:00"	28.568	2015-08-19 23:00:00
"6814"	7458	"8/19/15 23:15"	28.568	2015-08-19 23:15:00
"6815"	7459	"8/19/15 23:30"	28.568	2015-08-19 23:30:00
"6816"	7460	"8/19/15 23:45"	28.593	2015-08-19 23:45:00
"6817"	7461	"8/20/15 0:00"	28.617	2015-08-20 00:00:00
"6818"	7462	"8/20/15 0:15"	28.617	2015-08-20 00:15:00
"6819"	7463	"8/20/15 0:30"	28.593	2015-08-20 00:30:00
"6820"	7464	"8/20/15 0:45"	28.568	2015-08-20 00:45:00
"6821"	7465	"8/20/15 1:00"	28.543	2015-08-20 01:00:00
"6822"	7466	"8/20/15 1:15"	28.543	2015-08-20 01:15:00
"6823"	7467	"8/20/15 1:30"	28.468	2015-08-20 01:30:00
"6824"	7468	"8/20/15 1:45"	28.345	2015-08-20 01:45:00
"6825"	7469	"8/20/15 2:00"	28.32	2015-08-20 02:00:00
"6826"	7470	"8/20/15 2:15"	28.32	2015-08-20 02:15:00
"6827"	7471	"8/20/15 2:30"	28.295	2015-08-20 02:30:00
"6828"	7472	"8/20/15 2:45"	28.32	2015-08-20 02:45:00
"6829"	7473	"8/20/15 3:00"	28.345	2015-08-20 03:00:00
"6830"	7474	"8/20/15 3:15"	28.543	2015-08-20 03:15:00
"6831"	7475	"8/20/15 3:30"	28.568	2015-08-20 03:30:00
"6832"	7476	"8/20/15 3:45"	28.568	2015-08-20 03:45:00
"6833"	7477	"8/20/15 4:00"	28.518	2015-08-20 04:00:00
"6834"	7478	"8/20/15 4:15"	28.543	2015-08-20 04:15:00
"6835"	7479	"8/20/15 4:30"	28.543	2015-08-20 04:30:00
"6836"	7480	"8/20/15 4:45"	28.543	2015-08-20 04:45:00
"6837"	7481	"8/20/15 5:00"	28.468	2015-08-20 05:00:00
"6838"	7482	"8/20/15 5:15"	28.543	2015-08-20 05:15:00
"6839"	7483	"8/20/15 5:30"	28.568	2015-08-20 05:30:00
"6840"	7484	"8/20/15 5:45"	28.568	2015-08-20 05:45:00
"6841"	7485	"8/20/15 6:00"	28.543	2015-08-20 06:00:00
"6842"	7486	"8/20/15 6:15"	28.543	2015-08-20 06:15:00
"6843"	7487	"8/20/15 6:30"	28.518	2015-08-20 06:30:00
"6844"	7488	"8/20/15 6:45"	28.419	2015-08-20 06:45:00
"6845"	7489	"8/20/15 7:00"	28.369	2015-08-20 07:00:00
"6846"	7490	"8/20/15 7:15"	28.444	2015-08-20 07:15:00
"6847"	7491	"8/20/15 7:30"	28.369	2015-08-20 07:30:00
"6848"	7492	"8/20/15 7:45"	28.444	2015-08-20 07:45:00
"6849"	7493	"8/20/15 8:00"	28.419	2015-08-20 08:00:00
"6850"	7494	"8/20/15 8:15"	28.468	2015-08-20 08:15:00
"6851"	7495	"8/20/15 8:30"	28.493	2015-08-20 08:30:00
"6852"	7496	"8/20/15 8:45"	28.468	2015-08-20 08:45:00
"6853"	7497	"8/20/15 9:00"	28.444	2015-08-20 09:00:00
"6854"	7498	"8/20/15 9:15"	28.419	2015-08-20 09:15:00
"6855"	7499	"8/20/15 9:30"	28.419	2015-08-20 09:30:00
"6856"	7500	"8/20/15 9:45"	28.468	2015-08-20 09:45:00
"6857"	7501	"8/20/15 10:00"	28.543	2015-08-20 10:00:00
"6858"	7502	"8/20/15 10:15"	28.493	2015-08-20 10:15:00
"6859"	7503	"8/20/15 10:30"	28.468	2015-08-20 10:30:00
"6860"	7504	"8/20/15 10:45"	28.444	2015-08-20 10:45:00
"6861"	7505	"8/20/15 11:00"	28.419	2015-08-20 11:00:00
"6862"	7506	"8/20/15 11:15"	28.419	2015-08-20 11:15:00
"6863"	7507	"8/20/15 11:30"	28.394	2015-08-20 11:30:00
"6864"	7508	"8/20/15 11:45"	28.468	2015-08-20 11:45:00
"6865"	7509	"8/20/15 12:00"	28.493	2015-08-20 12:00:00
"6866"	7510	"8/20/15 12:15"	28.543	2015-08-20 12:15:00
"6867"	7511	"8/20/15 12:30"	28.593	2015-08-20 12:30:00
"6868"	7512	"8/20/15 12:45"	28.518	2015-08-20 12:45:00
"6869"	7513	"8/20/15 13:00"	28.692	2015-08-20 13:00:00
"6870"	7514	"8/20/15 13:15"	28.518	2015-08-20 13:15:00
"6871"	7515	"8/20/15 13:30"	28.543	2015-08-20 13:30:00
"6872"	7516	"8/20/15 13:45"	28.444	2015-08-20 13:45:00
"6873"	7517	"8/20/15 14:00"	28.444	2015-08-20 14:00:00
"6874"	7518	"8/20/15 14:15"	28.493	2015-08-20 14:15:00
"6875"	7519	"8/20/15 14:30"	28.742	2015-08-20 14:30:00
"6876"	7520	"8/20/15 14:45"	28.841	2015-08-20 14:45:00
"6877"	7521	"8/20/15 15:00"	28.717	2015-08-20 15:00:00
"6878"	7522	"8/20/15 15:15"	28.692	2015-08-20 15:15:00
"6879"	7523	"8/20/15 15:30"	28.617	2015-08-20 15:30:00
"6880"	7524	"8/20/15 15:45"	28.568	2015-08-20 15:45:00
"6881"	7525	"8/20/15 16:00"	28.543	2015-08-20 16:00:00
"6882"	7526	"8/20/15 16:15"	28.518	2015-08-20 16:15:00
"6883"	7527	"8/20/15 16:30"	28.593	2015-08-20 16:30:00
"6884"	7528	"8/20/15 16:45"	28.667	2015-08-20 16:45:00
"6885"	7529	"8/20/15 17:00"	28.642	2015-08-20 17:00:00
"6886"	7530	"8/20/15 17:15"	28.642	2015-08-20 17:15:00
"6887"	7531	"8/20/15 17:30"	28.617	2015-08-20 17:30:00
"6888"	7532	"8/20/15 17:45"	28.617	2015-08-20 17:45:00
"6889"	7533	"8/20/15 18:00"	28.617	2015-08-20 18:00:00
"6890"	7534	"8/20/15 18:15"	28.617	2015-08-20 18:15:00
"6891"	7535	"8/20/15 18:30"	28.593	2015-08-20 18:30:00
"6892"	7536	"8/20/15 18:45"	28.593	2015-08-20 18:45:00
"6893"	7537	"8/20/15 19:00"	28.593	2015-08-20 19:00:00
"6894"	7538	"8/20/15 19:15"	28.593	2015-08-20 19:15:00
"6895"	7539	"8/20/15 19:30"	28.568	2015-08-20 19:30:00
"6896"	7540	"8/20/15 19:45"	28.543	2015-08-20 19:45:00
"6897"	7541	"8/20/15 20:00"	28.518	2015-08-20 20:00:00
"6898"	7542	"8/20/15 20:15"	28.518	2015-08-20 20:15:00
"6899"	7543	"8/20/15 20:30"	28.493	2015-08-20 20:30:00
"6900"	7544	"8/20/15 20:45"	28.493	2015-08-20 20:45:00
"6901"	7545	"8/20/15 21:00"	28.518	2015-08-20 21:00:00
"6902"	7546	"8/20/15 21:15"	28.518	2015-08-20 21:15:00
"6903"	7547	"8/20/15 21:30"	28.493	2015-08-20 21:30:00
"6904"	7548	"8/20/15 21:45"	28.468	2015-08-20 21:45:00
"6905"	7549	"8/20/15 22:00"	28.468	2015-08-20 22:00:00
"6906"	7550	"8/20/15 22:15"	28.468	2015-08-20 22:15:00
"6907"	7551	"8/20/15 22:30"	28.468	2015-08-20 22:30:00
"6908"	7552	"8/20/15 22:45"	28.468	2015-08-20 22:45:00
"6909"	7553	"8/20/15 23:00"	28.468	2015-08-20 23:00:00
"6910"	7554	"8/20/15 23:15"	28.518	2015-08-20 23:15:00
"6911"	7555	"8/20/15 23:30"	28.518	2015-08-20 23:30:00
"6912"	7556	"8/20/15 23:45"	28.518	2015-08-20 23:45:00
"6913"	7557	"8/21/15 0:00"	28.518	2015-08-21 00:00:00
"6914"	7558	"8/21/15 0:15"	28.518	2015-08-21 00:15:00
"6915"	7559	"8/21/15 0:30"	28.518	2015-08-21 00:30:00
"6916"	7560	"8/21/15 0:45"	28.518	2015-08-21 00:45:00
"6917"	7561	"8/21/15 1:00"	28.518	2015-08-21 01:00:00
"6918"	7562	"8/21/15 1:15"	28.518	2015-08-21 01:15:00
"6919"	7563	"8/21/15 1:30"	28.518	2015-08-21 01:30:00
"6920"	7564	"8/21/15 1:45"	28.518	2015-08-21 01:45:00
"6921"	7565	"8/21/15 2:00"	28.543	2015-08-21 02:00:00
"6922"	7566	"8/21/15 2:15"	28.543	2015-08-21 02:15:00
"6923"	7567	"8/21/15 2:30"	28.518	2015-08-21 02:30:00
"6924"	7568	"8/21/15 2:45"	28.518	2015-08-21 02:45:00
"6925"	7569	"8/21/15 3:00"	28.518	2015-08-21 03:00:00
"6926"	7570	"8/21/15 3:15"	28.518	2015-08-21 03:15:00
"6927"	7571	"8/21/15 3:30"	28.518	2015-08-21 03:30:00
"6928"	7572	"8/21/15 3:45"	28.543	2015-08-21 03:45:00
"6929"	7573	"8/21/15 4:00"	28.543	2015-08-21 04:00:00
"6930"	7574	"8/21/15 4:15"	28.568	2015-08-21 04:15:00
"6931"	7575	"8/21/15 4:30"	28.568	2015-08-21 04:30:00
"6932"	7576	"8/21/15 4:45"	28.568	2015-08-21 04:45:00
"6933"	7577	"8/21/15 5:00"	28.593	2015-08-21 05:00:00
"6934"	7578	"8/21/15 5:15"	28.568	2015-08-21 05:15:00
"6935"	7579	"8/21/15 5:30"	28.593	2015-08-21 05:30:00
"6936"	7580	"8/21/15 5:45"	28.642	2015-08-21 05:45:00
"6937"	7581	"8/21/15 6:00"	28.617	2015-08-21 06:00:00
"6938"	7582	"8/21/15 6:15"	28.593	2015-08-21 06:15:00
"6939"	7583	"8/21/15 6:30"	28.593	2015-08-21 06:30:00
"6940"	7584	"8/21/15 6:45"	28.593	2015-08-21 06:45:00
"6941"	7585	"8/21/15 7:00"	28.593	2015-08-21 07:00:00
"6942"	7586	"8/21/15 7:15"	28.568	2015-08-21 07:15:00
"6943"	7587	"8/21/15 7:30"	28.568	2015-08-21 07:30:00
"6944"	7588	"8/21/15 7:45"	28.568	2015-08-21 07:45:00
"6945"	7589	"8/21/15 8:00"	28.543	2015-08-21 08:00:00
"6946"	7590	"8/21/15 8:15"	28.518	2015-08-21 08:15:00
"6947"	7591	"8/21/15 8:30"	28.493	2015-08-21 08:30:00
"6948"	7592	"8/21/15 8:45"	28.543	2015-08-21 08:45:00
"6949"	7593	"8/21/15 9:00"	28.493	2015-08-21 09:00:00
"6950"	7594	"8/21/15 9:15"	28.468	2015-08-21 09:15:00
"6951"	7595	"8/21/15 9:30"	28.419	2015-08-21 09:30:00
"6952"	7596	"8/21/15 9:45"	28.369	2015-08-21 09:45:00
"6953"	7597	"8/21/15 10:00"	28.444	2015-08-21 10:00:00
"6954"	7598	"8/21/15 10:15"	28.419	2015-08-21 10:15:00
"6955"	7599	"8/21/15 10:30"	28.345	2015-08-21 10:30:00
"6956"	7600	"8/21/15 10:45"	28.27	2015-08-21 10:45:00
"6957"	7601	"8/21/15 11:00"	28.27	2015-08-21 11:00:00
"6958"	7602	"8/21/15 11:15"	28.32	2015-08-21 11:15:00
"6959"	7603	"8/21/15 11:30"	28.245	2015-08-21 11:30:00
"6960"	7604	"8/21/15 11:45"	28.27	2015-08-21 11:45:00
"6961"	7605	"8/21/15 12:00"	28.419	2015-08-21 12:00:00
"6962"	7606	"8/21/15 12:15"	28.394	2015-08-21 12:15:00
"6963"	7607	"8/21/15 12:30"	28.419	2015-08-21 12:30:00
"6964"	7608	"8/21/15 12:45"	28.369	2015-08-21 12:45:00
"6965"	7609	"8/21/15 13:00"	28.444	2015-08-21 13:00:00
"6966"	7610	"8/21/15 13:15"	28.468	2015-08-21 13:15:00
"6967"	7611	"8/21/15 13:30"	28.444	2015-08-21 13:30:00
"6968"	7612	"8/21/15 13:45"	28.468	2015-08-21 13:45:00
"6969"	7613	"8/21/15 14:00"	28.444	2015-08-21 14:00:00
"6970"	7614	"8/21/15 14:15"	28.493	2015-08-21 14:15:00
"6971"	7615	"8/21/15 14:30"	28.493	2015-08-21 14:30:00
"6972"	7616	"8/21/15 14:45"	28.468	2015-08-21 14:45:00
"6973"	7617	"8/21/15 15:00"	28.493	2015-08-21 15:00:00
"6974"	7618	"8/21/15 15:15"	28.394	2015-08-21 15:15:00
"6975"	7619	"8/21/15 15:30"	28.468	2015-08-21 15:30:00
"6976"	7620	"8/21/15 15:45"	28.468	2015-08-21 15:45:00
"6977"	7621	"8/21/15 16:00"	28.493	2015-08-21 16:00:00
"6978"	7622	"8/21/15 16:15"	28.493	2015-08-21 16:15:00
"6979"	7623	"8/21/15 16:30"	28.444	2015-08-21 16:30:00
"6980"	7624	"8/21/15 16:45"	28.394	2015-08-21 16:45:00
"6981"	7625	"8/21/15 17:00"	28.394	2015-08-21 17:00:00
"6982"	7626	"8/21/15 17:15"	28.394	2015-08-21 17:15:00
"6983"	7627	"8/21/15 17:30"	28.369	2015-08-21 17:30:00
"6984"	7628	"8/21/15 17:45"	28.345	2015-08-21 17:45:00
"6985"	7629	"8/21/15 18:00"	28.295	2015-08-21 18:00:00
"6986"	7630	"8/21/15 18:15"	28.295	2015-08-21 18:15:00
"6987"	7631	"8/21/15 18:30"	28.32	2015-08-21 18:30:00
"6988"	7632	"8/21/15 18:45"	28.32	2015-08-21 18:45:00
"6989"	7633	"8/21/15 19:00"	28.518	2015-08-21 19:00:00
"6990"	7634	"8/21/15 19:15"	28.568	2015-08-21 19:15:00
"6991"	7635	"8/21/15 19:30"	28.568	2015-08-21 19:30:00
"6992"	7636	"8/21/15 19:45"	28.593	2015-08-21 19:45:00
"6993"	7637	"8/21/15 20:00"	28.593	2015-08-21 20:00:00
"6994"	7638	"8/21/15 20:15"	28.593	2015-08-21 20:15:00
"6995"	7639	"8/21/15 20:30"	28.617	2015-08-21 20:30:00
"6996"	7640	"8/21/15 20:45"	28.593	2015-08-21 20:45:00
"6997"	7641	"8/21/15 21:00"	28.568	2015-08-21 21:00:00
"6998"	7642	"8/21/15 21:15"	28.543	2015-08-21 21:15:00
"6999"	7643	"8/21/15 21:30"	28.518	2015-08-21 21:30:00
"7000"	7644	"8/21/15 21:45"	28.518	2015-08-21 21:45:00
"7001"	7645	"8/21/15 22:00"	28.568	2015-08-21 22:00:00
"7002"	7646	"8/21/15 22:15"	28.518	2015-08-21 22:15:00
"7003"	7647	"8/21/15 22:30"	28.518	2015-08-21 22:30:00
"7004"	7648	"8/21/15 22:45"	28.568	2015-08-21 22:45:00
"7005"	7649	"8/21/15 23:00"	28.593	2015-08-21 23:00:00
"7006"	7650	"8/21/15 23:15"	28.493	2015-08-21 23:15:00
"7007"	7651	"8/21/15 23:30"	28.419	2015-08-21 23:30:00
"7008"	7652	"8/21/15 23:45"	28.419	2015-08-21 23:45:00
"7009"	7653	"8/22/15 0:00"	28.444	2015-08-22 00:00:00
"7010"	7654	"8/22/15 0:15"	28.468	2015-08-22 00:15:00
"7011"	7655	"8/22/15 0:30"	28.543	2015-08-22 00:30:00
"7012"	7656	"8/22/15 0:45"	28.468	2015-08-22 00:45:00
"7013"	7657	"8/22/15 1:00"	28.543	2015-08-22 01:00:00
"7014"	7658	"8/22/15 1:15"	28.617	2015-08-22 01:15:00
"7015"	7659	"8/22/15 1:30"	28.543	2015-08-22 01:30:00
"7016"	7660	"8/22/15 1:45"	28.617	2015-08-22 01:45:00
"7017"	7661	"8/22/15 2:00"	28.518	2015-08-22 02:00:00
"7018"	7662	"8/22/15 2:15"	28.493	2015-08-22 02:15:00
"7019"	7663	"8/22/15 2:30"	28.543	2015-08-22 02:30:00
"7020"	7664	"8/22/15 2:45"	28.593	2015-08-22 02:45:00
"7021"	7665	"8/22/15 3:00"	28.518	2015-08-22 03:00:00
"7022"	7666	"8/22/15 3:15"	28.518	2015-08-22 03:15:00
"7023"	7667	"8/22/15 3:30"	28.568	2015-08-22 03:30:00
"7024"	7668	"8/22/15 3:45"	28.617	2015-08-22 03:45:00
"7025"	7669	"8/22/15 4:00"	28.543	2015-08-22 04:00:00
"7026"	7670	"8/22/15 4:15"	28.493	2015-08-22 04:15:00
"7027"	7671	"8/22/15 4:30"	28.518	2015-08-22 04:30:00
"7028"	7672	"8/22/15 4:45"	28.543	2015-08-22 04:45:00
"7029"	7673	"8/22/15 5:00"	28.493	2015-08-22 05:00:00
"7030"	7674	"8/22/15 5:15"	28.543	2015-08-22 05:15:00
"7031"	7675	"8/22/15 5:30"	28.543	2015-08-22 05:30:00
"7032"	7676	"8/22/15 5:45"	28.543	2015-08-22 05:45:00
"7033"	7677	"8/22/15 6:00"	28.518	2015-08-22 06:00:00
"7034"	7678	"8/22/15 6:15"	28.518	2015-08-22 06:15:00
"7035"	7679	"8/22/15 6:30"	28.543	2015-08-22 06:30:00
"7036"	7680	"8/22/15 6:45"	28.568	2015-08-22 06:45:00
"7037"	7681	"8/22/15 7:00"	28.617	2015-08-22 07:00:00
"7038"	7682	"8/22/15 7:15"	28.642	2015-08-22 07:15:00
"7039"	7683	"8/22/15 7:30"	28.642	2015-08-22 07:30:00
"7040"	7684	"8/22/15 7:45"	28.667	2015-08-22 07:45:00
"7041"	7685	"8/22/15 8:00"	28.617	2015-08-22 08:00:00
"7042"	7686	"8/22/15 8:15"	28.642	2015-08-22 08:15:00
"7043"	7687	"8/22/15 8:30"	28.642	2015-08-22 08:30:00
"7044"	7688	"8/22/15 8:45"	28.642	2015-08-22 08:45:00
"7045"	7689	"8/22/15 9:00"	28.642	2015-08-22 09:00:00
"7046"	7690	"8/22/15 9:15"	28.593	2015-08-22 09:15:00
"7047"	7691	"8/22/15 9:30"	28.543	2015-08-22 09:30:00
"7048"	7692	"8/22/15 9:45"	28.568	2015-08-22 09:45:00
"7049"	7693	"8/22/15 10:00"	28.593	2015-08-22 10:00:00
"7050"	7694	"8/22/15 10:15"	28.568	2015-08-22 10:15:00
"7051"	7695	"8/22/15 10:30"	28.568	2015-08-22 10:30:00
"7052"	7696	"8/22/15 10:45"	28.593	2015-08-22 10:45:00
"7053"	7697	"8/22/15 11:00"	28.617	2015-08-22 11:00:00
"7054"	7698	"8/22/15 11:15"	28.642	2015-08-22 11:15:00
"7055"	7699	"8/22/15 11:30"	28.667	2015-08-22 11:30:00
"7056"	7700	"8/22/15 11:45"	28.692	2015-08-22 11:45:00
"7057"	7701	"8/22/15 12:00"	28.692	2015-08-22 12:00:00
"7058"	7702	"8/22/15 12:15"	28.766	2015-08-22 12:15:00
"7059"	7703	"8/22/15 12:30"	28.791	2015-08-22 12:30:00
"7060"	7704	"8/22/15 12:45"	28.841	2015-08-22 12:45:00
"7061"	7705	"8/22/15 13:00"	28.791	2015-08-22 13:00:00
"7062"	7706	"8/22/15 13:15"	28.816	2015-08-22 13:15:00
"7063"	7707	"8/22/15 13:30"	28.816	2015-08-22 13:30:00
"7064"	7708	"8/22/15 13:45"	29.015	2015-08-22 13:45:00
"7065"	7709	"8/22/15 14:00"	29.015	2015-08-22 14:00:00
"7066"	7710	"8/22/15 14:15"	29.015	2015-08-22 14:15:00
"7067"	7711	"8/22/15 14:30"	28.941	2015-08-22 14:30:00
"7068"	7712	"8/22/15 14:45"	28.99	2015-08-22 14:45:00
"7069"	7713	"8/22/15 15:00"	28.891	2015-08-22 15:00:00
"7070"	7714	"8/22/15 15:15"	28.891	2015-08-22 15:15:00
"7071"	7715	"8/22/15 15:30"	28.891	2015-08-22 15:30:00
"7072"	7716	"8/22/15 15:45"	28.866	2015-08-22 15:45:00
"7073"	7717	"8/22/15 16:00"	28.816	2015-08-22 16:00:00
"7074"	7718	"8/22/15 16:15"	28.816	2015-08-22 16:15:00
"7075"	7719	"8/22/15 16:30"	28.866	2015-08-22 16:30:00
"7076"	7720	"8/22/15 16:45"	28.841	2015-08-22 16:45:00
"7077"	7721	"8/22/15 17:00"	28.866	2015-08-22 17:00:00
"7078"	7722	"8/22/15 17:15"	28.816	2015-08-22 17:15:00
"7079"	7723	"8/22/15 17:30"	28.816	2015-08-22 17:30:00
"7080"	7724	"8/22/15 17:45"	28.791	2015-08-22 17:45:00
"7081"	7725	"8/22/15 18:00"	28.791	2015-08-22 18:00:00
"7082"	7726	"8/22/15 18:15"	28.766	2015-08-22 18:15:00
"7083"	7727	"8/22/15 18:30"	28.766	2015-08-22 18:30:00
"7084"	7728	"8/22/15 18:45"	28.766	2015-08-22 18:45:00
"7085"	7729	"8/22/15 19:00"	28.766	2015-08-22 19:00:00
"7086"	7730	"8/22/15 19:15"	28.766	2015-08-22 19:15:00
"7087"	7731	"8/22/15 19:30"	28.766	2015-08-22 19:30:00
"7088"	7732	"8/22/15 19:45"	28.766	2015-08-22 19:45:00
"7089"	7733	"8/22/15 20:00"	28.766	2015-08-22 20:00:00
"7090"	7734	"8/22/15 20:15"	28.766	2015-08-22 20:15:00
"7091"	7735	"8/22/15 20:30"	28.766	2015-08-22 20:30:00
"7092"	7736	"8/22/15 20:45"	28.766	2015-08-22 20:45:00
"7093"	7737	"8/22/15 21:00"	28.766	2015-08-22 21:00:00
"7094"	7738	"8/22/15 21:15"	28.766	2015-08-22 21:15:00
"7095"	7739	"8/22/15 21:30"	28.766	2015-08-22 21:30:00
"7096"	7740	"8/22/15 21:45"	28.766	2015-08-22 21:45:00
"7097"	7741	"8/22/15 22:00"	28.766	2015-08-22 22:00:00
"7098"	7742	"8/22/15 22:15"	28.766	2015-08-22 22:15:00
"7099"	7743	"8/22/15 22:30"	28.766	2015-08-22 22:30:00
"7100"	7744	"8/22/15 22:45"	28.766	2015-08-22 22:45:00
"7101"	7745	"8/22/15 23:00"	28.766	2015-08-22 23:00:00
"7102"	7746	"8/22/15 23:15"	28.766	2015-08-22 23:15:00
"7103"	7747	"8/22/15 23:30"	28.766	2015-08-22 23:30:00
"7104"	7748	"8/22/15 23:45"	28.766	2015-08-22 23:45:00
"7105"	7749	"8/23/15 0:00"	28.766	2015-08-23 00:00:00
"7106"	7750	"8/23/15 0:15"	28.766	2015-08-23 00:15:00
"7107"	7751	"8/23/15 0:30"	28.766	2015-08-23 00:30:00
"7108"	7752	"8/23/15 0:45"	28.766	2015-08-23 00:45:00
"7109"	7753	"8/23/15 1:00"	28.766	2015-08-23 01:00:00
"7110"	7754	"8/23/15 1:15"	28.766	2015-08-23 01:15:00
"7111"	7755	"8/23/15 1:30"	28.766	2015-08-23 01:30:00
"7112"	7756	"8/23/15 1:45"	28.766	2015-08-23 01:45:00
"7113"	7757	"8/23/15 2:00"	28.766	2015-08-23 02:00:00
"7114"	7758	"8/23/15 2:15"	28.766	2015-08-23 02:15:00
"7115"	7759	"8/23/15 2:30"	28.766	2015-08-23 02:30:00
"7116"	7760	"8/23/15 2:45"	28.766	2015-08-23 02:45:00
"7117"	7761	"8/23/15 3:00"	28.766	2015-08-23 03:00:00
"7118"	7762	"8/23/15 3:15"	28.766	2015-08-23 03:15:00
"7119"	7763	"8/23/15 3:30"	28.766	2015-08-23 03:30:00
"7120"	7764	"8/23/15 3:45"	28.766	2015-08-23 03:45:00
"7121"	7765	"8/23/15 4:00"	28.766	2015-08-23 04:00:00
"7122"	7766	"8/23/15 4:15"	28.766	2015-08-23 04:15:00
"7123"	7767	"8/23/15 4:30"	28.766	2015-08-23 04:30:00
"7124"	7768	"8/23/15 4:45"	28.766	2015-08-23 04:45:00
"7125"	7769	"8/23/15 5:00"	28.766	2015-08-23 05:00:00
"7126"	7770	"8/23/15 5:15"	28.766	2015-08-23 05:15:00
"7127"	7771	"8/23/15 5:30"	28.766	2015-08-23 05:30:00
"7128"	7772	"8/23/15 5:45"	28.766	2015-08-23 05:45:00
"7129"	7773	"8/23/15 6:00"	28.766	2015-08-23 06:00:00
"7130"	7774	"8/23/15 6:15"	28.742	2015-08-23 06:15:00
"7131"	7775	"8/23/15 6:30"	28.742	2015-08-23 06:30:00
"7132"	7776	"8/23/15 6:45"	28.742	2015-08-23 06:45:00
"7133"	7777	"8/23/15 7:00"	28.766	2015-08-23 07:00:00
"7134"	7778	"8/23/15 7:15"	28.766	2015-08-23 07:15:00
"7135"	7779	"8/23/15 7:30"	28.791	2015-08-23 07:30:00
"7136"	7780	"8/23/15 7:45"	28.791	2015-08-23 07:45:00
"7137"	7781	"8/23/15 8:00"	28.791	2015-08-23 08:00:00
"7138"	7782	"8/23/15 8:15"	28.766	2015-08-23 08:15:00
"7139"	7783	"8/23/15 8:30"	28.791	2015-08-23 08:30:00
"7140"	7784	"8/23/15 8:45"	28.816	2015-08-23 08:45:00
"7141"	7785	"8/23/15 9:00"	28.816	2015-08-23 09:00:00
"7142"	7786	"8/23/15 9:15"	28.841	2015-08-23 09:15:00
"7143"	7787	"8/23/15 9:30"	28.866	2015-08-23 09:30:00
"7144"	7788	"8/23/15 9:45"	28.866	2015-08-23 09:45:00
"7145"	7789	"8/23/15 10:00"	28.866	2015-08-23 10:00:00
"7146"	7790	"8/23/15 10:15"	28.866	2015-08-23 10:15:00
"7147"	7791	"8/23/15 10:30"	28.916	2015-08-23 10:30:00
"7148"	7792	"8/23/15 10:45"	28.916	2015-08-23 10:45:00
"7149"	7793	"8/23/15 11:00"	28.916	2015-08-23 11:00:00
"7150"	7794	"8/23/15 11:15"	28.99	2015-08-23 11:15:00
"7151"	7795	"8/23/15 11:30"	28.941	2015-08-23 11:30:00
"7152"	7796	"8/23/15 11:45"	28.965	2015-08-23 11:45:00
